Year,Country,Month,Tourist_Arrival,Date,Quarter,Season,Region
2021,United Kingdom,10,2241,2021-10-01,4,Maha Season,Europe
2021,United States,10,573,2021-10-01,4,Maha Season,North America
2021,Uruguay,10,0,2021-10-01,4,Maha Season,South America
2021,Uzbekistan,10,6,2021-10-01,4,Maha Season,Asia
2021,Vanuatu,10,1,2021-10-01,4,Maha Season,Oceania
2021,Venezuela,10,1,2021-10-01,4,Maha Season,South America
2021,Vietnam,10,4,2021-10-01,4,Maha Season,Asia
2021,Yemen,10,4,2021-10-01,4,Maha Season,Asia
2021,Zambia,10,0,2021-10-01,4,Maha Season,Africa
2021,Zimbabwe,10,0,2021-10-01,4,Maha Season,Africa
2021,Afghanistan,11,1,2021-11-01,4,Maha Season,Asia
2021,Albania,11,0,2021-11-01,4,Maha Season,Europe
2021,Algeria,11,8,2021-11-01,4,Maha Season,Africa
2021,Andorra,11,3,2021-11-01,4,Maha Season,Europe
2021,Angola,11,1,2021-11-01,4,Maha Season,Africa
2021,Antigua and Barbuda,11,2,2021-11-01,4,Maha Season,Caribbean
2021,Argentina,11,12,2021-11-01,4,Maha Season,South America
2021,Armenia,11,6,2021-11-01,4,Maha Season,Asia
2021,Australia,11,940,2021-11-01,4,Maha Season,Oceania
2021,Austria,11,267,2021-11-01,4,Maha Season,Europe
2021,Azerbaijan,11,16,2021-11-01,4,Maha Season,Asia
2021,Bahamas,11,2,2021-11-01,4,Maha Season,Caribbean
2021,Bahrain,11,10,2021-11-01,4,Maha Season,Asia
2021,Bangladesh,11,372,2021-11-01,4,Maha Season,Asia
2021,Barbados,11,8,2021-11-01,4,Maha Season,Caribbean
2021,Belarus,11,120,2021-11-01,4,Maha Season,Europe
2021,Belgium,11,318,2021-11-01,4,Maha Season,Europe
2021,Belize,11,0,2021-11-01,4,Maha Season,Central America
2021,Benin,11,0,2021-11-01,4,Maha Season,Africa
2021,Bhutan,11,2,2021-11-01,4,Maha Season,Asia
2021,Bolivia,11,16,2021-11-01,4,Maha Season,South America
2021,Bosnia,11,6,2021-11-01,4,Maha Season,
2021,Botswana,11,0,2021-11-01,4,Maha Season,Africa
2021,Brazil,11,30,2021-11-01,4,Maha Season,South America
2021,Brunei,11,0,2021-11-01,4,Maha Season,Asia
2021,Bulgaria,11,58,2021-11-01,4,Maha Season,Europe
2021,Burundi,11,1,2021-11-01,4,Maha Season,Africa
2021,Burkina Faso,11,0,2021-11-01,4,Maha Season,Africa
2021,Cambodia,11,4,2021-11-01,4,Maha Season,Asia
2021,Cameroon,11,1,2021-11-01,4,Maha Season,Africa
2021,Canada,11,1161,2021-11-01,4,Maha Season,North America
2021,Central African Republic,11,0,2021-11-01,4,Maha Season,Africa
2021,Chad,11,0,2021-11-01,4,Maha Season,Africa
2021,Cape Verde,11,0,2021-11-01,4,Maha Season,Africa
2021,Chile,11,4,2021-11-01,4,Maha Season,South America
2021,China,11,201,2021-11-01,4,Maha Season,Asia
2021,Colombia,11,19,2021-11-01,4,Maha Season,South America
2021,Comoros,11,0,2021-11-01,4,Maha Season,Africa
2021,CONGO THE DEM REPOF THE,11,0,2021-11-01,4,Maha Season,
2021,Costa Rica,11,1,2021-11-01,4,Maha Season,Central America
2021,Ivory Coast,11,0,2021-11-01,4,Maha Season,Africa
2021,Croatia,11,33,2021-11-01,4,Maha Season,Europe
2021,Cuba,11,0,2021-11-01,4,Maha Season,Caribbean
2021,Cyprus,11,12,2021-11-01,4,Maha Season,Asia
2021,Czechia,11,429,2021-11-01,4,Maha Season,Europe
2021,Denmark,11,316,2021-11-01,4,Maha Season,Europe
2021,Djibouti,11,0,2021-11-01,4,Maha Season,Africa
2021,Dominica,11,4,2021-11-01,4,Maha Season,Caribbean
2021,Dominican Republic,11,1,2021-11-01,4,Maha Season,Caribbean
2021,Ecuador,11,1,2021-11-01,4,Maha Season,South America
2021,Egypt,11,80,2021-11-01,4,Maha Season,Africa
2021,El Salvador,11,1,2021-11-01,4,Maha Season,Central America
2021,Equatorial Guinea,11,0,2021-11-01,4,Maha Season,Africa
2021,Eritrea,11,2,2021-11-01,4,Maha Season,Africa
2021,Estonia,11,50,2021-11-01,4,Maha Season,Europe
2021,Ethiopia,11,5,2021-11-01,4,Maha Season,Africa
2021,European Union,11,0,2021-11-01,4,Maha Season,
2021,Fiji,11,5,2021-11-01,4,Maha Season,Oceania
2021,Finland,11,65,2021-11-01,4,Maha Season,Europe
2021,France,11,1447,2021-11-01,4,Maha Season,Europe
2021,The Gambia,11,0,2021-11-01,4,Maha Season,Africa
2021,Gabon,11,0,2021-11-01,4,Maha Season,Africa
2021,Georgia,11,23,2021-11-01,4,Maha Season,Asia
2021,Germany,11,2667,2021-11-01,4,Maha Season,Europe
2021,Ghana,11,1,2021-11-01,4,Maha Season,Africa
2021,Greece,11,46,2021-11-01,4,Maha Season,Europe
2021,Grenada,11,1,2021-11-01,4,Maha Season,Caribbean
2021,Guatemala,11,3,2021-11-01,4,Maha Season,Central America
2021,Guinea,11,0,2021-11-01,4,Maha Season,Africa
2021,Guinea-Bissau,11,0,2021-11-01,4,Maha Season,Africa
2021,Guyana,11,3,2021-11-01,4,Maha Season,South America
2021,Haiti,11,0,2021-11-01,4,Maha Season,Caribbean
2021,Honduras,11,0,2021-11-01,4,Maha Season,Central America
2021,Hong Kong,11,0,2021-11-01,4,Maha Season,Asia
2021,Hungary,11,63,2021-11-01,4,Maha Season,Europe
2021,Iceland,11,15,2021-11-01,4,Maha Season,Europe
2021,India,11,14236,2021-11-01,4,Maha Season,Asia
2021,Indonesia,11,806,2021-11-01,4,Maha Season,Asia
2021,Iran,11,106,2021-11-01,4,Maha Season,Asia
2021,Iraq,11,91,2021-11-01,4,Maha Season,Asia
2021,Ireland,11,86,2021-11-01,4,Maha Season,Europe
2021,ISLE OF MAN,11,0,2021-11-01,4,Maha Season,
2021,Israel,11,624,2021-11-01,4,Maha Season,Asia
2021,Italy,11,313,2021-11-01,4,Maha Season,Europe
2021,Jamaica,11,2,2021-11-01,4,Maha Season,Caribbean
2021,Japan,11,103,2021-11-01,4,Maha Season,Asia
2021,Jordan,11,183,2021-11-01,4,Maha Season,Asia
2021,Kazakhstan,11,85,2021-11-01,4,Maha Season,Asia
2021,Kenya,11,7,2021-11-01,4,Maha Season,Africa
2021,Kosovo,11,3,2021-11-01,4,Maha Season,Europe
2021,Kuwait,11,34,2021-11-01,4,Maha Season,Asia
2021,Kyrgyzstan,11,6,2021-11-01,4,Maha Season,Asia
2021,Laos,11,0,2021-11-01,4,Maha Season,Asia
2021,Latvia,11,106,2021-11-01,4,Maha Season,Europe
2021,Lebanon,11,126,2021-11-01,4,Maha Season,Asia
2021,Lesotho,11,0,2021-11-01,4,Maha Season,Africa
2021,Liberia,11,0,2021-11-01,4,Maha Season,Africa
2021,LIBYA(LIBYAN ARAB JAMAHIR),11,2,2021-11-01,4,Maha Season,
2021,Liechtenstein,11,2,2021-11-01,4,Maha Season,Europe
2021,Lithuania,11,130,2021-11-01,4,Maha Season,Europe
2021,Luxembourg,11,19,2021-11-01,4,Maha Season,Europe
2021,North Macedonia,11,6,2021-11-01,4,Maha Season,Europe
2021,Madagascar,11,5,2021-11-01,4,Maha Season,Africa
2021,Malawi,11,0,2021-11-01,4,Maha Season,Africa
2021,Malaysia,11,97,2021-11-01,4,Maha Season,Asia
2021,Maldives,11,1464,2021-11-01,4,Maha Season,Asia
2021,Mali,11,1,2021-11-01,4,Maha Season,Africa
2021,Malta,11,6,2021-11-01,4,Maha Season,Europe
2021,Mauritania,11,0,2021-11-01,4,Maha Season,Africa
2021,Mauritius,11,0,2021-11-01,4,Maha Season,Africa
2021,Mexico,11,13,2021-11-01,4,Maha Season,North America
2021,MICRONESIA ,11,0,2021-11-01,4,Maha Season,
2021,Moldova,11,12,2021-11-01,4,Maha Season,Europe
2021,Monaco,11,1,2021-11-01,4,Maha Season,Europe
2021,Mongolia,11,0,2021-11-01,4,Maha Season,Asia
2021,Montenegro,11,0,2021-11-01,4,Maha Season,Europe
2021,Morocco,11,20,2021-11-01,4,Maha Season,Africa
2021,Mozambique,11,0,2021-11-01,4,Maha Season,Africa
2021,Myanmar,11,9,2021-11-01,4,Maha Season,Asia
2021,Namibia,11,0,2021-11-01,4,Maha Season,Africa
2021,Nauru,11,0,2021-11-01,4,Maha Season,Oceania
2021,Nepal,11,65,2021-11-01,4,Maha Season,Asia
2021,Netherlands,11,598,2021-11-01,4,Maha Season,Europe
2021,New Zealand,11,80,2021-11-01,4,Maha Season,Oceania
2021,Nigeria,11,1,2021-11-01,4,Maha Season,Africa
2021,Niger,11,0,2021-11-01,4,Maha Season,Africa
2021,Norway,11,237,2021-11-01,4,Maha Season,Europe
2021,Oman,11,69,2021-11-01,4,Maha Season,Asia
2021,Pakistan,11,2612,2021-11-01,4,Maha Season,Asia
2021,Palestinian Territories,11,20,2021-11-01,4,Maha Season,Asia
2021,Panama,11,0,2021-11-01,4,Maha Season,Central America
2021,Papua New Guinea,11,0,2021-11-01,4,Maha Season,Oceania
2021,Paraguay,11,0,2021-11-01,4,Maha Season,South America
2021,Peru,11,7,2021-11-01,4,Maha Season,South America
2021,Philippines,11,116,2021-11-01,4,Maha Season,Asia
2021,Poland,11,460,2021-11-01,4,Maha Season,Europe
2021,Portugal,11,141,2021-11-01,4,Maha Season,Europe
2021,Qatar,11,12,2021-11-01,4,Maha Season,Asia
2021,Zimbabwe,11,1,2021-11-01,4,Maha Season,Africa
2021,Romania,11,145,2021-11-01,4,Maha Season,Europe
2021,Russia,11,3520,2021-11-01,4,Maha Season,Europe
2021,Rwanda,11,0,2021-11-01,4,Maha Season,Africa
2021,Saint Kitts and Nevis,11,3,2021-11-01,4,Maha Season,Caribbean
2021,Saint Lucia,11,1,2021-11-01,4,Maha Season,Caribbean
2021,Saint Vincent and the Grenadines,11,2,2021-11-01,4,Maha Season,Caribbean
2021,Samoa,11,0,2021-11-01,4,Maha Season,Oceania
2021,San Marino,11,1,2021-11-01,4,Maha Season,Europe
2021,Saudi Arabia,11,693,2021-11-01,4,Maha Season,Asia
2021,Senegal,11,0,2021-11-01,4,Maha Season,Africa
2021,Serbia,11,55,2021-11-01,4,Maha Season,Europe
2021,Seychelles,11,71,2021-11-01,4,Maha Season,Africa
2021,Sierra Leone,11,1,2021-11-01,4,Maha Season,Africa
2021,Singapore,11,167,2021-11-01,4,Maha Season,Asia
2021,Slovakia,11,168,2021-11-01,4,Maha Season,Europe
2021,Slovenia,11,18,2021-11-01,4,Maha Season,Europe
2021,Somalia,11,5,2021-11-01,4,Maha Season,Africa
2021,South Africa,11,60,2021-11-01,4,Maha Season,Africa
2021,South Korea,11,162,2021-11-01,4,Maha Season,Asia
2021,South Sudan,11,0,2021-11-01,4,Maha Season,Africa
2021,Spain,11,463,2021-11-01,4,Maha Season,Europe
2021,Sudan,11,19,2021-11-01,4,Maha Season,Africa
2021,Suriname,11,0,2021-11-01,4,Maha Season,South America
2021,Eswatini,11,0,2021-11-01,4,Maha Season,Africa
2021,Sweden,11,264,2021-11-01,4,Maha Season,Europe
2021,Switzerland,11,698,2021-11-01,4,Maha Season,Europe
2021,Syria,11,2,2021-11-01,4,Maha Season,Asia
2021,Taiwan,11,2,2021-11-01,4,Maha Season,Asia
2021,Tajikistan,11,1,2021-11-01,4,Maha Season,Asia
2021,Tanzania,11,2,2021-11-01,4,Maha Season,Africa
2021,Thailand,11,62,2021-11-01,4,Maha Season,Asia
2021,Tonga,11,0,2021-11-01,4,Maha Season,Oceania
2021,Timor-Leste,11,0,2021-11-01,4,Maha Season,Asia
2021,Togo,11,0,2021-11-01,4,Maha Season,Africa
2021,Trinidad and Tobago,11,9,2021-11-01,4,Maha Season,Caribbean
2021,Tunisia,11,13,2021-11-01,4,Maha Season,Africa
2021,Turkey,11,65,2021-11-01,4,Maha Season,Asia
2021,Turkmenistan,11,2,2021-11-01,4,Maha Season,Asia
2021,Uganda,11,2,2021-11-01,4,Maha Season,Africa
2021,Ukraine,11,565,2021-11-01,4,Maha Season,Europe
2021,United Arab Emirates,11,60,2021-11-01,4,Maha Season,Asia
2021,United Kingdom,11,3770,2021-11-01,4,Maha Season,Europe
2021,United States,11,1178,2021-11-01,4,Maha Season,North America
2021,Uruguay,11,3,2021-11-01,4,Maha Season,South America
2021,Uzbekistan,11,15,2021-11-01,4,Maha Season,Asia
2021,Vanuatu,11,3,2021-11-01,4,Maha Season,Oceania
2021,Venezuela,11,2,2021-11-01,4,Maha Season,South America
2021,Vietnam,11,8,2021-11-01,4,Maha Season,Asia
2021,Yemen,11,26,2021-11-01,4,Maha Season,Asia
2021,Zambia,11,0,2021-11-01,4,Maha Season,Africa
2021,Zimbabwe,11,2,2021-11-01,4,Maha Season,Africa
2021,Afghanistan,12,5,2021-12-01,4,Maha Season,Asia
2021,Albania,12,3,2021-12-01,4,Maha Season,Europe
2021,Algeria,12,21,2021-12-01,4,Maha Season,Africa
2021,Andorra,12,1,2021-12-01,4,Maha Season,Europe
2021,Angola,12,0,2021-12-01,4,Maha Season,Africa
2021,Antigua and Barbuda,12,1,2021-12-01,4,Maha Season,Caribbean
2021,Argentina,12,26,2021-12-01,4,Maha Season,South America
2021,Armenia,12,78,2021-12-01,4,Maha Season,Asia
2021,Australia,12,3129,2021-12-01,4,Maha Season,Oceania
2021,Austria,12,827,2021-12-01,4,Maha Season,Europe
2021,Azerbaijan,12,53,2021-12-01,4,Maha Season,Asia
2021,Bahamas,12,1,2021-12-01,4,Maha Season,Caribbean
2021,Bahrain,12,81,2021-12-01,4,Maha Season,Asia
2021,Bangladesh,12,544,2021-12-01,4,Maha Season,Asia
2021,Barbados,12,0,2021-12-01,4,Maha Season,Caribbean
2021,Belarus,12,359,2021-12-01,4,Maha Season,Europe
2021,Belgium,12,639,2021-12-01,4,Maha Season,Europe
2021,Belize,12,0,2021-12-01,4,Maha Season,Central America
2021,Benin,12,0,2021-12-01,4,Maha Season,Africa
2021,Bhutan,12,1,2021-12-01,4,Maha Season,Asia
2021,Bolivia,12,0,2021-12-01,4,Maha Season,South America
2021,Bosnia,12,9,2021-12-01,4,Maha Season,
2021,Botswana,12,0,2021-12-01,4,Maha Season,Africa
2021,Brazil,12,98,2021-12-01,4,Maha Season,South America
2021,Brunei,12,0,2021-12-01,4,Maha Season,Asia
2021,Bulgaria,12,122,2021-12-01,4,Maha Season,Europe
2021,Burundi,12,0,2021-12-01,4,Maha Season,Africa
2021,Burkina Faso,12,0,2021-12-01,4,Maha Season,Africa
2021,Cambodia,12,7,2021-12-01,4,Maha Season,Asia
2021,Cameroon,12,2,2021-12-01,4,Maha Season,Africa
2021,Canada,12,1705,2021-12-01,4,Maha Season,North America
2021,Central African Republic,12,0,2021-12-01,4,Maha Season,Africa
2021,Chad,12,0,2021-12-01,4,Maha Season,Africa
2021,Cape Verde,12,0,2021-12-01,4,Maha Season,Africa
2021,Chile,12,15,2021-12-01,4,Maha Season,South America
2021,China,12,258,2021-12-01,4,Maha Season,Asia
2021,Colombia,12,37,2021-12-01,4,Maha Season,South America
2021,Comoros,12,0,2021-12-01,4,Maha Season,Africa
2021,CONGO THE DEM REPOF THE,12,0,2021-12-01,4,Maha Season,
2021,Costa Rica,12,7,2021-12-01,4,Maha Season,Central America
2021,Ivory Coast,12,0,2021-12-01,4,Maha Season,Africa
2021,Croatia,12,53,2021-12-01,4,Maha Season,Europe
2021,Cuba,12,4,2021-12-01,4,Maha Season,Caribbean
2021,Cyprus,12,27,2021-12-01,4,Maha Season,Asia
2021,Czechia,12,1087,2021-12-01,4,Maha Season,Europe
2021,Denmark,12,656,2021-12-01,4,Maha Season,Europe
2021,Djibouti,12,0,2021-12-01,4,Maha Season,Africa
2021,Dominica,12,2,2021-12-01,4,Maha Season,Caribbean
2021,Dominican Republic,12,0,2021-12-01,4,Maha Season,Caribbean
2021,Ecuador,12,2,2021-12-01,4,Maha Season,South America
2021,Egypt,12,268,2021-12-01,4,Maha Season,Africa
2021,El Salvador,12,0,2021-12-01,4,Maha Season,Central America
2021,Equatorial Guinea,12,0,2021-12-01,4,Maha Season,Africa
2021,Eritrea,12,4,2021-12-01,4,Maha Season,Africa
2021,Estonia,12,260,2021-12-01,4,Maha Season,Europe
2021,Ethiopia,12,5,2021-12-01,4,Maha Season,Africa
2021,European Union,12,0,2021-12-01,4,Maha Season,
2021,Fiji,12,4,2021-12-01,4,Maha Season,Oceania
2021,Finland,12,195,2021-12-01,4,Maha Season,Europe
2021,France,12,3021,2021-12-01,4,Maha Season,Europe
2021,The Gambia,12,0,2021-12-01,4,Maha Season,Africa
2021,Gabon,12,1,2021-12-01,4,Maha Season,Africa
2021,Georgia,12,60,2021-12-01,4,Maha Season,Asia
2021,Germany,12,5875,2021-12-01,4,Maha Season,Europe
2021,Ghana,12,1,2021-12-01,4,Maha Season,Africa
2021,Greece,12,159,2021-12-01,4,Maha Season,Europe
2021,Grenada,12,0,2021-12-01,4,Maha Season,Caribbean
2021,Guatemala,12,0,2021-12-01,4,Maha Season,Central America
2021,Guinea,12,0,2021-12-01,4,Maha Season,Africa
2021,Guinea-Bissau,12,0,2021-12-01,4,Maha Season,Africa
2021,Guyana,12,2,2021-12-01,4,Maha Season,South America
2021,Haiti,12,0,2021-12-01,4,Maha Season,Caribbean
2021,Honduras,12,0,2021-12-01,4,Maha Season,Central America
2021,Hong Kong,12,0,2021-12-01,4,Maha Season,Asia
2021,Hungary,12,322,2021-12-01,4,Maha Season,Europe
2021,Iceland,12,18,2021-12-01,4,Maha Season,Europe
2021,India,12,23566,2021-12-01,4,Maha Season,Asia
2021,Indonesia,12,188,2021-12-01,4,Maha Season,Asia
2021,Iran,12,181,2021-12-01,4,Maha Season,Asia
2021,Iraq,12,115,2021-12-01,4,Maha Season,Asia
2021,Ireland,12,330,2021-12-01,4,Maha Season,Europe
2021,ISLE OF MAN,12,1,2021-12-01,4,Maha Season,
2021,Israel,12,684,2021-12-01,4,Maha Season,Asia
2021,Italy,12,556,2021-12-01,4,Maha Season,Europe
2021,Jamaica,12,5,2021-12-01,4,Maha Season,Caribbean
2021,Japan,12,159,2021-12-01,4,Maha Season,Asia
2021,Jordan,12,323,2021-12-01,4,Maha Season,Asia
2021,Kazakhstan,12,2462,2021-12-01,4,Maha Season,Asia
2021,Kenya,12,21,2021-12-01,4,Maha Season,Africa
2021,Kosovo,12,1,2021-12-01,4,Maha Season,Europe
2021,Kuwait,12,98,2021-12-01,4,Maha Season,Asia
2021,Kyrgyzstan,12,67,2021-12-01,4,Maha Season,Asia
2021,Laos,12,0,2021-12-01,4,Maha Season,Asia
2021,Latvia,12,170,2021-12-01,4,Maha Season,Europe
2021,Lebanon,12,252,2021-12-01,4,Maha Season,Asia
2021,Lesotho,12,0,2021-12-01,4,Maha Season,Africa
2021,Liberia,12,1,2021-12-01,4,Maha Season,Africa
2021,LIBYA(LIBYAN ARAB JAMAHIR),12,5,2021-12-01,4,Maha Season,
2021,Liechtenstein,12,9,2021-12-01,4,Maha Season,Europe
2021,Lithuania,12,155,2021-12-01,4,Maha Season,Europe
2021,Luxembourg,12,43,2021-12-01,4,Maha Season,Europe
2021,North Macedonia,12,7,2021-12-01,4,Maha Season,Europe
2021,Madagascar,12,0,2021-12-01,4,Maha Season,Africa
2021,Malawi,12,1,2021-12-01,4,Maha Season,Africa
2021,Malaysia,12,158,2021-12-01,4,Maha Season,Asia
2021,Maldives,12,2896,2021-12-01,4,Maha Season,Asia
2021,Mali,12,1,2021-12-01,4,Maha Season,Africa
2021,Malta,12,9,2021-12-01,4,Maha Season,Europe
2021,Mauritania,12,0,2021-12-01,4,Maha Season,Africa
2021,Mauritius,12,13,2021-12-01,4,Maha Season,Africa
2021,Mexico,12,41,2021-12-01,4,Maha Season,North America
2021,MICRONESIA ,12,0,2021-12-01,4,Maha Season,
2021,Moldova,12,38,2021-12-01,4,Maha Season,Europe
2021,Monaco,12,0,2021-12-01,4,Maha Season,Europe
2021,Mongolia,12,4,2021-12-01,4,Maha Season,Asia
2021,Montenegro,12,0,2021-12-01,4,Maha Season,Europe
2021,Morocco,12,51,2021-12-01,4,Maha Season,Africa
2021,Mozambique,12,1,2021-12-01,4,Maha Season,Africa
2021,Myanmar,12,9,2021-12-01,4,Maha Season,Asia
2021,Namibia,12,2,2021-12-01,4,Maha Season,Africa
2021,Nauru,12,0,2021-12-01,4,Maha Season,Oceania
2021,Nepal,12,209,2021-12-01,4,Maha Season,Asia
2021,Netherlands,12,1144,2021-12-01,4,Maha Season,Europe
2021,New Zealand,12,167,2021-12-01,4,Maha Season,Oceania
2021,Nigeria,12,7,2021-12-01,4,Maha Season,Africa
2021,Niger,12,0,2021-12-01,4,Maha Season,Africa
2021,Norway,12,447,2021-12-01,4,Maha Season,Europe
2021,Oman,12,132,2021-12-01,4,Maha Season,Asia
2021,Pakistan,12,1004,2021-12-01,4,Maha Season,Asia
2021,Palestinian Territories,12,38,2021-12-01,4,Maha Season,Asia
2021,Panama,12,0,2021-12-01,4,Maha Season,Central America
2021,Papua New Guinea,12,2,2021-12-01,4,Maha Season,Oceania
2021,Paraguay,12,0,2021-12-01,4,Maha Season,South America
2021,Peru,12,10,2021-12-01,4,Maha Season,South America
2021,Philippines,12,178,2021-12-01,4,Maha Season,Asia
2021,Poland,12,1379,2021-12-01,4,Maha Season,Europe
2021,Portugal,12,134,2021-12-01,4,Maha Season,Europe
2021,Qatar,12,12,2021-12-01,4,Maha Season,Asia
2021,Zimbabwe,12,1,2021-12-01,4,Maha Season,Africa
2021,Romania,12,581,2021-12-01,4,Maha Season,Europe
2021,Russia,12,10793,2021-12-01,4,Maha Season,Europe
2021,Rwanda,12,0,2021-12-01,4,Maha Season,Africa
2021,Saint Kitts and Nevis,12,12,2021-12-01,4,Maha Season,Caribbean
2021,Saint Lucia,12,2,2021-12-01,4,Maha Season,Caribbean
2021,Saint Vincent and the Grenadines,12,0,2021-12-01,4,Maha Season,Caribbean
2021,Samoa,12,0,2021-12-01,4,Maha Season,Oceania
2021,San Marino,12,0,2021-12-01,4,Maha Season,Europe
2021,Saudi Arabia,12,741,2021-12-01,4,Maha Season,Asia
2021,Senegal,12,0,2021-12-01,4,Maha Season,Africa
2021,Serbia,12,80,2021-12-01,4,Maha Season,Europe
2021,Seychelles,12,31,2021-12-01,4,Maha Season,Africa
2021,Sierra Leone,12,0,2021-12-01,4,Maha Season,Africa
2021,Singapore,12,306,2021-12-01,4,Maha Season,Asia
2021,Slovakia,12,311,2021-12-01,4,Maha Season,Europe
2021,Slovenia,12,38,2021-12-01,4,Maha Season,Europe
2021,Somalia,12,0,2021-12-01,4,Maha Season,Africa
2021,South Africa,12,109,2021-12-01,4,Maha Season,Africa
2021,South Korea,12,120,2021-12-01,4,Maha Season,Asia
2021,South Sudan,12,0,2021-12-01,4,Maha Season,Africa
2021,Spain,12,894,2021-12-01,4,Maha Season,Europe
2021,Sudan,12,69,2021-12-01,4,Maha Season,Africa
2021,Suriname,12,0,2021-12-01,4,Maha Season,South America
2021,Eswatini,12,0,2021-12-01,4,Maha Season,Africa
2021,Sweden,12,1070,2021-12-01,4,Maha Season,Europe
2021,Switzerland,12,1225,2021-12-01,4,Maha Season,Europe
2021,Syria,12,0,2021-12-01,4,Maha Season,Asia
2021,Taiwan,12,19,2021-12-01,4,Maha Season,Asia
2021,Tajikistan,12,3,2021-12-01,4,Maha Season,Asia
2021,Tanzania,12,4,2021-12-01,4,Maha Season,Africa
2021,Thailand,12,129,2021-12-01,4,Maha Season,Asia
2021,Tonga,12,1,2021-12-01,4,Maha Season,Oceania
2021,Timor-Leste,12,0,2021-12-01,4,Maha Season,Asia
2021,Togo,12,2,2021-12-01,4,Maha Season,Africa
2021,Trinidad and Tobago,12,3,2021-12-01,4,Maha Season,Caribbean
2021,Tunisia,12,55,2021-12-01,4,Maha Season,Africa
2021,Turkey,12,141,2021-12-01,4,Maha Season,Asia
2021,Turkmenistan,12,1,2021-12-01,4,Maha Season,Asia
2021,Uganda,12,2,2021-12-01,4,Maha Season,Africa
2021,Ukraine,12,3562,2021-12-01,4,Maha Season,Europe
2021,United Arab Emirates,12,169,2021-12-01,4,Maha Season,Asia
2021,United Kingdom,12,8493,2021-12-01,4,Maha Season,Europe
2021,United States,12,2884,2021-12-01,4,Maha Season,North America
2021,Uruguay,12,9,2021-12-01,4,Maha Season,South America
2021,Uzbekistan,12,52,2021-12-01,4,Maha Season,Asia
2021,Vanuatu,12,0,2021-12-01,4,Maha Season,Oceania
2021,Venezuela,12,4,2021-12-01,4,Maha Season,South America
2021,Vietnam,12,24,2021-12-01,4,Maha Season,Asia
2021,Yemen,12,21,2021-12-01,4,Maha Season,Asia
2021,Zambia,12,0,2021-12-01,4,Maha Season,Africa
2021,Zimbabwe,12,4,2021-12-01,4,Maha Season,Africa
2022,Afghanistan,1,0,2022-01-01,1,Maha Season,Asia
2022,Albania,1,21,2022-01-01,1,Maha Season,Europe
2022,Algeria,1,6,2022-01-01,1,Maha Season,Africa
2022,Andorra,1,0,2022-01-01,1,Maha Season,Europe
2022,Antarctica,1,0,2022-01-01,1,Maha Season,
2022,Angola,1,2,2022-01-01,1,Maha Season,Africa
2022,Antigua & Barbuda,1,2,2022-01-01,1,Maha Season,
2022,Argentina,1,29,2022-01-01,1,Maha Season,South America
2022,Armenia,1,56,2022-01-01,1,Maha Season,Asia
2022,Australia,1,2814,2022-01-01,1,Maha Season,Oceania
2022,Austria,1,788,2022-01-01,1,Maha Season,Europe
2022,Azerbaijan,1,65,2022-01-01,1,Maha Season,Asia
2022,Bahamas,1,0,2022-01-01,1,Maha Season,Caribbean
2022,Bahrain,1,59,2022-01-01,1,Maha Season,Asia
2022,Bangladesh,1,302,2022-01-01,1,Maha Season,Asia
2022,Barbados,1,0,2022-01-01,1,Maha Season,Caribbean
2022,Belarus,1,736,2022-01-01,1,Maha Season,Europe
2022,Belgium,1,495,2022-01-01,1,Maha Season,Europe
2022,Belize,1,1,2022-01-01,1,Maha Season,Central America
2022,Benin,1,0,2022-01-01,1,Maha Season,Africa
2022,Bhutan,1,30,2022-01-01,1,Maha Season,Asia
2022,Bolivia,1,6,2022-01-01,1,Maha Season,South America
